DATE,TXS,FEE_PAYERS,DEX
2023-06-01T00:00:00.000Z,83108,2112,Raydium
2023-06-01T00:00:00.000Z,2,1,Mango Markets
2023-06-01T00:00:00.000Z,577,4,Lifinity
2023-06-01T00:00:00.000Z,4098859,111,Openbook
2023-02-24,2720,38,Aldrin
2023-02-24,5,2,Step Finance
2023-02-24,89,12,Saber
2023-02-24,8,2,Invariant
2023-02-24,13939,1398,Orca
2023-02-24,12611,8516,Stepn
2023-02-24,998,7,Lifinity
2023-02-24,994452,265,Openbook
2023-02-24,81607,2,GooseFX
2023-02-24,23,14,Mercurial
2023-02-24,240,42,Serum
2023-02-24,26364,1897,Raydium
2023-02-24,191900,10996,Jupiter Aggregator
2023-07-22T00:00:00.000Z,189,1,Aldrin
2023-07-22T00:00:00.000Z,2,1,Mango Markets
2023-07-22T00:00:00.000Z,5242,3563,Stepn
2023-07-22T00:00:00.000Z,32286,1292,Raydium
2023-07-22T00:00:00.000Z,771,4,Lifinity
2023-07-22T00:00:00.000Z,37998,1054,Orca
2023-07-22T00:00:00.000Z,105,3,Step Finance
2023-07-22T00:00:00.000Z,99,30,Serum
2023-07-22T00:00:00.000Z,6,2,Invariant
2023-07-22T00:00:00.000Z,335675,109,Openbook
2023-07-22T00:00:00.000Z,2,2,Mercurial
2023-07-22T00:00:00.000Z,122,5,Saber
2023-07-22T00:00:00.000Z,1737055,6391,Jupiter Aggregator
2023-04-30,2418229,123,Openbook
2023-04-30,6,2,Invariant
2023-04-30,136,54,Serum
2023-04-30,14757,1672,Orca
2023-04-30,1462310,15411,Jupiter Aggregator
2023-04-30,1640,22,Aldrin
2023-04-30,164,4,Step Finance
2023-04-30,83461,1,GooseFX
2023-04-30,15621,1374,Raydium
2023-04-30,230,9,Saber
2023-04-30,16,8,Mercurial
2023-04-30,1196,8,Lifinity
2023-04-30,8668,5792,Stepn
2023-05-25,970,12,Aldrin
2023-05-25,51242,1356,Orca
2023-05-25,7123,4536,Stepn
2023-05-25,14,3,Invariant
2023-05-25,1604,5,Lifinity
2023-05-25,1459,4,Step Finance
2023-05-25,1245108,125,Openbook
2023-05-25,191,35,Serum
2023-05-25,5,1,Mango Markets
2023-05-25,81243,1,GooseFX
2023-05-25,12,4,Mercurial
2023-05-25,594,10,Saber
2023-05-25,113188,2037,Raydium
2023-05-25,6900951,11795,Jupiter Aggregator
2022-11-26,3865,223,Serum
2022-11-26,9,2,Cykura
2022-11-26,13508,8983,Stepn
2022-11-26,1,1,Invariant
2022-11-26,2779,50,Aldrin
2022-11-26,39,22,Mercurial
2022-11-26,85176,1,GooseFX
2022-11-26,303,17,Saber
2022-11-26,537,7,Lifinity
2022-11-26,369185,54,Openbook
2022-11-26,16953,1066,Raydium
2022-11-26,2,1,Mango Markets
2022-11-26,6822,795,Orca
2022-11-26,223245,7263,Jupiter Aggregator
2022-11-26,36,4,Step Finance
2023-06-24T00:00:00.000Z,236,1,GooseFX
2023-06-24T00:00:00.000Z,10,2,Step Finance
2023-06-24T00:00:00.000Z,1,1,Cykura
2023-06-24T00:00:00.000Z,167,7,Saber
2023-06-24T00:00:00.000Z,39285,1151,Raydium
2023-06-24T00:00:00.000Z,530553,80,Openbook
2023-06-24T00:00:00.000Z,6754,4558,Stepn
2023-06-24T00:00:00.000Z,2172280,5452,Jupiter Aggregator
2023-06-24T00:00:00.000Z,12,1,Invariant
2023-06-24T00:00:00.000Z,562,3,Lifinity
2023-06-24T00:00:00.000Z,407,8,Aldrin
2023-06-24T00:00:00.000Z,95,19,Serum
2023-06-24T00:00:00.000Z,57773,736,Orca
2023-08-12T00:00:00.000Z,74,1,Aldrin
2023-08-12T00:00:00.000Z,3,2,Step Finance
2023-08-12T00:00:00.000Z,575,5,Lifinity
2023-08-12T00:00:00.000Z,14838,1193,Raydium
2023-08-12T00:00:00.000Z,32274,1036,Orca
2023-08-12T00:00:00.000Z,57,14,Saber
2023-08-12T00:00:00.000Z,10,5,Invariant
2023-08-12T00:00:00.000Z,661839,6004,Jupiter Aggregator
2023-08-12T00:00:00.000Z,5109,3466,Stepn
2023-08-12T00:00:00.000Z,246882,73,Openbook
2023-08-12T00:00:00.000Z,53,27,Serum
2023-08-12T00:00:00.000Z,2,2,Mercurial
2023-09-03T00:00:00.000Z,410332,4413,Jupiter Aggregator
2023-09-03T00:00:00.000Z,17,2,Aldrin
2023-09-03T00:00:00.000Z,1526,4,Lifinity
2023-09-03T00:00:00.000Z,59,24,Serum
2023-09-03T00:00:00.000Z,22,2,Step Finance
2023-09-03T00:00:00.000Z,1,1,Mercurial
2023-09-03T00:00:00.000Z,4837,3401,Stepn
2023-09-03T00:00:00.000Z,16749,727,Raydium
2023-09-03T00:00:00.000Z,2144,1,Invariant
2023-09-03T00:00:00.000Z,23749,921,Orca
2023-09-03T00:00:00.000Z,18,6,Saber
2023-09-03T00:00:00.000Z,271594,64,Openbook
2022-10-18,840,6,Lifinity
2022-10-18,53317,1707,Raydium
2022-10-18,124,34,Saber
2022-10-18,4028,63,Aldrin
2022-10-18,8,5,Crema
2022-10-18,2,2,Cykura
2022-10-18,25320,15494,Stepn
2022-10-18,126,6,Invariant
2022-10-18,79953,7877,Jupiter Aggregator
2022-10-18,30,24,Mercurial
2022-10-18,3343189,587,Serum
2022-10-18,128,5,Step Finance
2022-10-18,9156,978,Orca
2022-10-18,84381,2,GooseFX
2022-10-18,20,2,Mango Markets
2022-12-08,42,3,Step Finance
2022-12-08,323889,81,Openbook
2022-12-08,4602,682,Orca
2022-12-08,65,24,Mercurial
2022-12-08,14,1,Cykura
2022-12-08,82019,6381,Jupiter Aggregator
2022-12-08,103,20,Saber
2022-12-08,3,1,Mango Markets
2022-12-08,16647,10713,Stepn
2022-12-08,84313,1,GooseFX
2022-12-08,1666,190,Serum
2022-12-08,9466,967,Raydium
2022-12-08,7,4,Invariant
2022-12-08,68,7,Lifinity
2022-12-08,3178,54,Aldrin
2023-04-20,15,3,Invariant
2023-04-20,155,4,Step Finance
2023-04-20,2,1,Mango Markets
2023-04-20,163,38,Serum
2023-04-20,9250,6199,Stepn
2023-04-20,1986424,11292,Jupiter Aggregator
2023-04-20,20473,1330,Orca
2023-04-20,36537,2062,Raydium
2023-04-20,3111740,166,Openbook
2023-04-20,83155,1,GooseFX
2023-04-20,445,7,Saber
2023-04-20,3490,4,Lifinity
2023-04-20,1279,19,Aldrin
2023-04-20,23,16,Mercurial
2022-11-27,3128,222,Serum
2022-11-27,198,18,Saber
2022-11-27,14102,1061,Raydium
2022-11-27,334761,52,Openbook
2022-11-27,826,51,Aldrin
2022-11-27,14201,9492,Stepn
2022-11-27,47,4,Step Finance
2022-11-27,87407,6460,Jupiter Aggregator
2022-11-27,4809,757,Orca
2022-11-27,4,2,Mango Markets
2022-11-27,85190,1,GooseFX
2022-11-27,50,25,Mercurial
2022-11-27,262,5,Lifinity
2023-07-29T00:00:00.000Z,29,2,Aldrin
2023-07-29T00:00:00.000Z,802263,6291,Jupiter Aggregator
2023-07-29T00:00:00.000Z,265142,90,Openbook
2023-07-29T00:00:00.000Z,5451,3601,Stepn
2023-07-29T00:00:00.000Z,64,2,Step Finance
2023-07-29T00:00:00.000Z,58,6,Saber
2023-07-29T00:00:00.000Z,3,2,Mercurial
2023-07-29T00:00:00.000Z,1,1,Mango Markets
2023-07-29T00:00:00.000Z,56,13,Serum
2023-07-29T00:00:00.000Z,47803,980,Orca
2023-07-29T00:00:00.000Z,20905,1146,Raydium
2023-07-29T00:00:00.000Z,244,5,Lifinity
2022-10-14,61100,1728,Raydium
2022-10-14,3,3,Crema
2022-10-14,83556,4,GooseFX
2022-10-14,4702,57,Aldrin
2022-10-14,32693,17698,Stepn
2022-10-14,4,1,Mango Markets
2022-10-14,114,7,Step Finance
2022-10-14,93246,8281,Jupiter Aggregator
2022-10-14,181,3,Invariant
2022-10-14,6263510,659,Serum
2022-10-14,61,26,Mercurial
2022-10-14,12700,1062,Orca
2022-10-14,11,3,Cykura
2022-10-14,154,29,Saber
2022-10-14,643,7,Lifinity
2023-01-23,325679,17396,Jupiter Aggregator
2023-01-23,82439,2,GooseFX
2023-01-23,109,3,Step Finance
2023-01-23,165,20,Saber
2023-01-23,18140,11657,Stepn
2023-01-23,788,140,Serum
2023-01-23,15,12,Mercurial
2023-01-23,103066,5503,Raydium
2023-01-23,3580,48,Aldrin
2023-01-23,453,5,Lifinity
2023-01-23,4,1,Invariant
2023-01-23,24748,2913,Orca
2023-01-23,840574,634,Openbook
2023-01-23,1,1,Cykura
2023-09-17T00:00:00.000Z,92,3,Step Finance
2023-09-17T00:00:00.000Z,1622,4,Lifinity
2023-09-17T00:00:00.000Z,156155,1811,Orca
2023-09-17T00:00:00.000Z,5455,3692,Stepn
2023-09-17T00:00:00.000Z,37,6,Aldrin
2023-09-17T00:00:00.000Z,88,21,Serum
2023-09-17T00:00:00.000Z,1888,3,Invariant
2023-09-17T00:00:00.000Z,26492,922,Raydium
2023-09-17T00:00:00.000Z,299380,63,Openbook
2023-09-17T00:00:00.000Z,311651,4593,Jupiter Aggregator
2023-09-17T00:00:00.000Z,1,1,Mercurial
2023-09-17T00:00:00.000Z,31,9,Saber
2022-12-27,194,4,Lifinity
2022-12-27,2493,49,Aldrin
2022-12-27,879,146,Serum
2022-12-27,9434,923,Orca
2022-12-27,125273,8764,Jupiter Aggregator
2022-12-27,105,16,Saber
2022-12-27,3,1,Invariant
2022-12-27,27,20,Mercurial
2022-12-27,398008,85,Openbook
2022-12-27,24003,1026,Raydium
2022-12-27,85169,1,GooseFX
2022-12-27,14651,10138,Stepn
2022-12-27,31,6,Step Finance
2022-12-27,2,1,Cykura
2023-09-29T00:00:00.000Z,1646,4,Lifinity
2023-09-29T00:00:00.000Z,105,19,Saber
2023-09-29T00:00:00.000Z,71,23,Serum
2023-09-29T00:00:00.000Z,2,1,Mango Markets
2023-09-29T00:00:00.000Z,4,4,Mercurial
2023-09-29T00:00:00.000Z,281789,96,Openbook
2023-09-29T00:00:00.000Z,70168,3070,Orca
2023-09-29T00:00:00.000Z,58,3,Aldrin
2023-09-29T00:00:00.000Z,4586,3134,Stepn
2023-09-29T00:00:00.000Z,527698,5685,Jupiter Aggregator
2023-09-29T00:00:00.000Z,2597,2,Invariant
2023-09-29T00:00:00.000Z,43873,1577,Raydium
2023-09-29T00:00:00.000Z,54,3,Step Finance
2022-10-19,55012,7667,Jupiter Aggregator
2022-10-19,3,3,Crema
2022-10-19,1498,5,Lifinity
2022-10-19,97,5,Step Finance
2022-10-19,6,3,Mango Markets
2022-10-19,106,31,Saber
2022-10-19,70,2,Invariant
2022-10-19,4413032,570,Serum
2022-10-19,84535,4,GooseFX
2022-10-19,6889,878,Orca
2022-10-19,40840,1778,Raydium
2022-10-19,3873,68,Aldrin
2022-10-19,1,1,Cykura
2022-10-19,24658,15484,Stepn
2022-10-19,34,25,Mercurial
2022-09-25,83225,9518,Jupiter Aggregator
2022-09-25,174,33,Saber
2022-09-25,15,4,Cykura
2022-09-25,574,8,Lifinity
2022-09-25,3911955,515,Serum
2022-09-25,5020,79,Aldrin
2022-09-25,230,2,Invariant
2022-09-25,9666,1207,Orca
2022-09-25,75,25,Mercurial
2022-09-25,3610343,384,Mango Markets
2022-09-25,28,3,Step Finance
2022-09-25,47993,2327,Raydium
2022-09-25,19012,12960,Stepn
2022-09-25,82548,3,GooseFX
2022-09-25,2,2,Crema
2023-01-21,20628,1681,Orca
2023-01-21,3457,48,Aldrin
2023-01-21,247751,18072,Jupiter Aggregator
2023-01-21,3,3,Cykura
2023-01-21,82554,2,GooseFX
2023-01-21,556,154,Serum
2023-01-21,101437,6004,Raydium
2023-01-21,232,4,Step Finance
2023-01-21,38,24,Mercurial
2023-01-21,192,4,Lifinity
2023-01-21,114,14,Saber
2023-01-21,13454,8869,Stepn
2023-01-21,856442,267,Openbook
2023-04-12,17,8,Mercurial
2023-04-12,782154,149,Openbook
2023-04-12,122,46,Serum
2023-04-12,5,1,Mango Markets
2023-04-12,84495,1,GooseFX
2023-04-12,3,2,Cykura
2023-04-12,12,3,Invariant
2023-04-12,6199,5,Lifinity
2023-04-12,31840,1083,Orca
2023-04-12,524,11,Saber
2023-04-12,57868,1372,Raydium
2023-04-12,2494,4,Step Finance
2023-04-12,3042,28,Aldrin
2023-04-12,10057,6337,Stepn
2023-04-12,2381769,8799,Jupiter Aggregator
2022-09-22,20062,13245,Stepn
2022-09-22,45,5,Step Finance
2022-09-22,408,4,Invariant
2022-09-22,979,10,Lifinity
2022-09-22,157,5,Cykura
2022-09-22,58330,2323,Raydium
2022-09-22,81710,8,GooseFX
2022-09-22,5282,96,Aldrin
2022-09-22,8984966,602,Serum
2022-09-22,12520,1455,Orca
2022-09-22,102864,10684,Jupiter Aggregator
2022-09-22,2696497,457,Mango Markets
2022-09-22,9,7,Crema
2022-09-22,215,35,Saber
2022-09-22,134,32,Mercurial
2023-05-03,14639,1440,Orca
2023-05-03,208,12,Saber
2023-05-03,12,4,Mercurial
2023-05-03,2550778,158,Openbook
2023-05-03,1930,27,Aldrin
2023-05-03,1474456,12678,Jupiter Aggregator
2023-05-03,232,50,Serum
2023-05-03,1114,4,Step Finance
2023-05-03,7884,5237,Stepn
2023-05-03,82587,5,GooseFX
2023-05-03,6,1,Invariant
2023-05-03,2484,5,Lifinity
2023-05-03,27932,1467,Raydium
2022-11-01,187,4,Step Finance
2022-11-01,2358,10,Lifinity
2022-11-01,84553,4,GooseFX
2022-11-01,42422,1672,Raydium
2022-11-01,139,36,Saber
2022-11-01,35,23,Mercurial
2022-11-01,5419422,810,Serum
2022-11-01,72178,7296,Jupiter Aggregator
2022-11-01,4587,65,Aldrin
2022-11-01,1,1,Cykura
2022-11-01,1,1,Mango Markets
2022-11-01,90,6,Invariant
2022-11-01,12262,967,Orca
2022-11-01,17304,11326,Stepn
2023-03-24,44511,1290,Raydium
2023-03-24,2204274,9134,Jupiter Aggregator
2023-03-24,2,1,Mango Markets
2023-03-24,2837,8,Lifinity
2023-03-24,8895,6054,Stepn
2023-03-24,740,4,Step Finance
2023-03-24,1824,29,Aldrin
2023-03-24,1,1,Cykura
2023-03-24,28,2,Invariant
2023-03-24,14467,919,Orca
2023-03-24,84299,3,GooseFX
2023-03-24,2681080,157,Openbook
2023-03-24,252,9,Saber
2023-03-24,19,11,Mercurial
2023-03-24,255,65,Serum
2022-12-19,26400,1018,Raydium
2022-12-19,101,3,Step Finance
2022-12-19,438075,70,Openbook
2022-12-19,1157,157,Serum
2022-12-19,6,2,Invariant
2022-12-19,16353,11402,Stepn
2022-12-19,32,23,Mercurial
2022-12-19,224,7,Lifinity
2022-12-19,141226,7044,Jupiter Aggregator
2022-12-19,3207,45,Aldrin
2022-12-19,4650,727,Orca
2022-12-19,189,16,Saber
2022-12-19,85202,1,GooseFX
2023-09-15T00:00:00.000Z,213,28,Serum
2023-09-15T00:00:00.000Z,292,7,Saber
2023-09-15T00:00:00.000Z,63,1,Aldrin
2023-09-15T00:00:00.000Z,542042,4965,Jupiter Aggregator
2023-09-15T00:00:00.000Z,1,1,Mercurial
2023-09-15T00:00:00.000Z,273443,69,Openbook
2023-09-15T00:00:00.000Z,139902,1837,Orca
2023-09-15T00:00:00.000Z,1078,3,Step Finance
2023-09-15T00:00:00.000Z,21881,963,Raydium
2023-09-15T00:00:00.000Z,5340,3587,Stepn
2023-09-15T00:00:00.000Z,3525,2,Invariant
2023-09-15T00:00:00.000Z,1703,3,Lifinity
2023-08-22T00:00:00.000Z,1226216,6137,Jupiter Aggregator
2023-08-22T00:00:00.000Z,2166,3,Lifinity
2023-08-22T00:00:00.000Z,178,4,Saber
2023-08-22T00:00:00.000Z,404554,92,Openbook
2023-08-22T00:00:00.000Z,124,1,Aldrin
2023-08-22T00:00:00.000Z,24431,1094,Raydium
2023-08-22T00:00:00.000Z,70941,1163,Orca
2023-08-22T00:00:00.000Z,4978,3509,Stepn
2023-08-22T00:00:00.000Z,138,4,Invariant
2023-08-22T00:00:00.000Z,26,3,Step Finance
2023-08-22T00:00:00.000Z,2,1,Mango Markets
2023-08-22T00:00:00.000Z,235,27,Serum
2023-08-22T00:00:00.000Z,1,1,Mercurial
2022-10-13,37244,20442,Stepn
2022-10-13,52,32,Mercurial
2022-10-13,1577,11,Lifinity
2022-10-13,6489996,745,Serum
2022-10-13,136382,10478,Jupiter Aggregator
2022-10-13,15187,1244,Orca
2022-10-13,4807,67,Aldrin
2022-10-13,3,2,Crema
2022-10-13,13,3,Mango Markets
2022-10-13,83152,3,GooseFX
2022-10-13,138,5,Step Finance
2022-10-13,236,23,Saber
2022-10-13,71937,2169,Raydium
2022-10-13,300,4,Invariant
2022-10-13,7,4,Cykura
2023-02-08,63,3,Step Finance
2023-02-08,980508,301,Openbook
2023-02-08,94,6,Lifinity
2023-02-08,17,11,Mercurial
2023-02-08,191,54,Serum
2023-02-08,5,1,Invariant
2023-02-08,10639,7337,Stepn
2023-02-08,170077,2934,Raydium
2023-02-08,152584,11870,Jupiter Aggregator
2023-02-08,64,15,Saber
2023-02-08,82731,1,GooseFX
2023-02-08,15580,1440,Orca
2023-02-08,2820,32,Aldrin
2022-12-04,2592,210,Serum
2022-12-04,84288,6327,Jupiter Aggregator
2022-12-04,121,3,Step Finance
2022-12-04,10,3,Invariant
2022-12-04,5457,711,Orca
2022-12-04,90,15,Saber
2022-12-04,100,8,Lifinity
2022-12-04,15559,10637,Stepn
2022-12-04,11,3,Cykura
2022-12-04,25,17,Mercurial
2022-12-04,282681,79,Openbook
2022-12-04,11735,1096,Raydium
2022-12-04,85291,1,GooseFX
2022-12-04,3934,50,Aldrin
2023-05-21,7369,5103,Stepn
2023-05-21,115,6,Saber
2023-05-21,11464,1253,Orca
2023-05-21,259,3,Step Finance
2023-05-21,56079,2067,Raydium
2023-05-21,300,6,Lifinity
2023-05-21,83622,3,GooseFX
2023-05-21,1989226,13313,Jupiter Aggregator
2023-05-21,3,1,Mango Markets
2023-05-21,166,13,Aldrin
2023-05-21,286,120,Serum
2023-05-21,10,3,Mercurial
2023-05-21,1142911,112,Openbook
2023-05-26,434,7,Lifinity
2023-05-26,6516,4469,Stepn
2023-05-26,93,41,Serum
2023-05-26,21,6,Mercurial
2023-05-26,1028624,122,Openbook
2023-05-26,82191,1,GooseFX
2023-05-26,243,11,Saber
2023-05-26,15782,1152,Orca
2023-05-26,143109,2187,Raydium
2023-05-26,290,4,Step Finance
2023-05-26,657,11,Aldrin
2023-05-26,2664019,11127,Jupiter Aggregator
2023-07-23T00:00:00.000Z,2,2,Mercurial
2023-07-23T00:00:00.000Z,92,2,Aldrin
2023-07-23T00:00:00.000Z,1527688,6207,Jupiter Aggregator
2023-07-23T00:00:00.000Z,121,24,Serum
2023-07-23T00:00:00.000Z,35637,1033,Orca
2023-07-23T00:00:00.000Z,233,3,Step Finance
2023-07-23T00:00:00.000Z,6053,4181,Stepn
2023-07-23T00:00:00.000Z,590,3,Lifinity
2023-07-23T00:00:00.000Z,39251,1321,Raydium
2023-07-23T00:00:00.000Z,3,1,Invariant
2023-07-23T00:00:00.000Z,165,11,Saber
2023-07-23T00:00:00.000Z,345999,82,Openbook
2022-10-03,2514718,381,Mango Markets
2022-10-03,394,12,Lifinity
2022-10-03,72,5,Step Finance
2022-10-03,10691,1340,Orca
2022-10-03,38,33,Mercurial
2022-10-03,162,34,Saber
2022-10-03,81663,6,GooseFX
2022-10-03,31362,18988,Stepn
2022-10-03,11,10,Crema
2022-10-03,95,3,Invariant
2022-10-03,4962,76,Aldrin
2022-10-03,10105958,574,Serum
2022-10-03,50714,2368,Raydium
2022-10-03,69,7,Cykura
2022-10-03,70278,9772,Jupiter Aggregator
2022-11-03,16133,10638,Stepn
2022-11-03,49432,1507,Raydium
2022-11-03,1,1,Cykura
2022-11-03,34,20,Mercurial
2022-11-03,2220,7,Lifinity
2022-11-03,200,8,Invariant
2022-11-03,139,29,Saber
2022-11-03,83906,2,GooseFX
2022-11-03,60,4,Mango Markets
2022-11-03,97682,7063,Jupiter Aggregator
2022-11-03,26,2,Step Finance
2022-11-03,4691,65,Aldrin
2022-11-03,14881,1010,Orca
2022-11-03,4656141,775,Serum
2023-04-10,2445,20,Aldrin
2023-04-10,8491,5,Lifinity
2023-04-10,931,4,Step Finance
2023-04-10,49597,1245,Raydium
2023-04-10,816848,7627,Jupiter Aggregator
2023-04-10,22716,826,Orca
2023-04-10,1,1,Invariant
2023-04-10,111,11,Saber
2023-04-10,20,11,Mercurial
2023-04-10,115,41,Serum
2023-04-10,84977,1,GooseFX
2023-04-10,10809,6835,Stepn
2023-04-10,2,1,Mango Markets
2023-04-10,503685,117,Openbook
2023-09-18T00:00:00.000Z,193,3,Step Finance
2023-09-18T00:00:00.000Z,57,2,Aldrin
2023-09-18T00:00:00.000Z,99,13,Saber
2023-09-18T00:00:00.000Z,659976,5496,Jupiter Aggregator
2023-09-18T00:00:00.000Z,2,2,Mercurial
2023-09-18T00:00:00.000Z,2043,3,Lifinity
2023-09-18T00:00:00.000Z,319681,82,Openbook
2023-09-18T00:00:00.000Z,108,36,Serum
2023-09-18T00:00:00.000Z,192790,2176,Orca
2023-09-18T00:00:00.000Z,30502,1060,Raydium
2023-09-18T00:00:00.000Z,2864,3,Invariant
2023-09-18T00:00:00.000Z,6248,4010,Stepn
2023-08-02T00:00:00.000Z,29628,1198,Raydium
2023-08-02T00:00:00.000Z,102,12,Saber
2023-08-02T00:00:00.000Z,62646,980,Orca
2023-08-02T00:00:00.000Z,5249,3599,Stepn
2023-08-02T00:00:00.000Z,93,3,Aldrin
2023-08-02T00:00:00.000Z,429,50,Serum
2023-08-02T00:00:00.000Z,28,3,Step Finance
2023-08-02T00:00:00.000Z,85,2,Lifinity
2023-08-02T00:00:00.000Z,364802,114,Openbook
2023-08-02T00:00:00.000Z,2,1,Cykura
2023-08-02T00:00:00.000Z,3,2,Mercurial
2023-08-02T00:00:00.000Z,1426483,6892,Jupiter Aggregator
2023-07-12T00:00:00.000Z,29774,1011,Raydium
2023-07-12T00:00:00.000Z,929,5,Lifinity
2023-07-12T00:00:00.000Z,179,67,Serum
2023-07-12T00:00:00.000Z,5,2,Mango Markets
2023-07-12T00:00:00.000Z,29,3,Step Finance
2023-07-12T00:00:00.000Z,124,6,Saber
2023-07-12T00:00:00.000Z,303004,104,Openbook
2023-07-12T00:00:00.000Z,20,4,Invariant
2023-07-12T00:00:00.000Z,7299,4863,Stepn
2023-07-12T00:00:00.000Z,2121596,6422,Jupiter Aggregator
2023-07-12T00:00:00.000Z,37817,1814,Orca
2023-07-12T00:00:00.000Z,2,1,Cykura
2023-07-12T00:00:00.000Z,116,5,Aldrin
2023-07-12T00:00:00.000Z,32,1,GooseFX
2023-07-12T00:00:00.000Z,3,3,Mercurial
2023-06-11T00:00:00.000Z,215,36,Serum
2023-06-11T00:00:00.000Z,134,5,Saber
2023-06-11T00:00:00.000Z,18,2,Step Finance
2023-06-11T00:00:00.000Z,68248,1302,Raydium
2023-06-11T00:00:00.000Z,3895962,8216,Jupiter Aggregator
2023-06-11T00:00:00.000Z,106517,921,Orca
2023-06-11T00:00:00.000Z,2487,5,Lifinity
2023-06-11T00:00:00.000Z,1,1,Mercurial
2023-06-11T00:00:00.000Z,232,1,GooseFX
2023-06-11T00:00:00.000Z,7102,4860,Stepn
2023-06-11T00:00:00.000Z,510024,84,Openbook
2023-06-11T00:00:00.000Z,734,5,Aldrin
2023-09-06T00:00:00.000Z,45,3,Aldrin
2023-09-06T00:00:00.000Z,58,8,Saber
2023-09-06T00:00:00.000Z,672317,4567,Jupiter Aggregator
2023-09-06T00:00:00.000Z,2,2,Mango Markets
2023-09-06T00:00:00.000Z,4,3,Mercurial
2023-09-06T00:00:00.000Z,1855,4,Lifinity
2023-09-06T00:00:00.000Z,3683,1,Invariant
2023-09-06T00:00:00.000Z,37,20,Serum
2023-09-06T00:00:00.000Z,160075,1029,Orca
2023-09-06T00:00:00.000Z,295172,70,Openbook
2023-09-06T00:00:00.000Z,4688,3248,Stepn
2023-09-06T00:00:00.000Z,22138,1050,Raydium
2023-09-06T00:00:00.000Z,21,3,Step Finance
2023-03-18,118,32,Serum
2023-03-18,84266,1,GooseFX
2023-03-18,18663,1182,Orca
2023-03-18,1,1,Mango Markets
2023-03-18,3336612,9278,Jupiter Aggregator
2023-03-18,722857,152,Openbook
2023-03-18,1187,4,Step Finance
2023-03-18,16856,10685,Stepn
2023-03-18,42732,1490,Raydium
2023-03-18,4182,6,Lifinity
2023-03-18,12,8,Mercurial
2023-03-18,256,6,Saber
2023-03-18,2045,25,Aldrin
2023-08-11T00:00:00.000Z,18388,1429,Raydium
2023-08-11T00:00:00.000Z,10,2,Invariant
2023-08-11T00:00:00.000Z,437,3,Lifinity
2023-08-11T00:00:00.000Z,5213,3559,Stepn
2023-08-11T00:00:00.000Z,38039,1091,Orca
2023-08-11T00:00:00.000Z,1010774,6855,Jupiter Aggregator
2023-08-11T00:00:00.000Z,152,121,Serum
2023-08-11T00:00:00.000Z,253769,113,Openbook
2023-08-11T00:00:00.000Z,3,1,Step Finance
2023-08-11T00:00:00.000Z,74,12,Saber
2023-08-11T00:00:00.000Z,69,1,Aldrin
2023-07-10T00:00:00.000Z,73782,1346,Raydium
2023-07-10T00:00:00.000Z,1510,4,Lifinity
2023-07-10T00:00:00.000Z,316,1,GooseFX
2023-07-10T00:00:00.000Z,327709,84,Openbook
2023-07-10T00:00:00.000Z,203,9,Saber
2023-07-10T00:00:00.000Z,7562,5044,Stepn
2023-07-10T00:00:00.000Z,387,75,Serum
2023-07-10T00:00:00.000Z,63517,1830,Orca
2023-07-10T00:00:00.000Z,232,5,Aldrin
2023-07-10T00:00:00.000Z,1,1,Cykura
2023-07-10T00:00:00.000Z,1,1,Mango Markets
2023-07-10T00:00:00.000Z,3076766,6199,Jupiter Aggregator
2023-07-10T00:00:00.000Z,14,5,Invariant
2023-07-10T00:00:00.000Z,1,1,Mercurial
2023-07-10T00:00:00.000Z,71,3,Step Finance
2023-03-16,562,3,Step Finance
2023-03-16,1,1,Invariant
2023-03-16,713035,150,Openbook
2023-03-16,220,9,Saber
2023-03-16,3921042,9235,Jupiter Aggregator
2023-03-16,1740,30,Aldrin
2023-03-16,19,10,Mercurial
2023-03-16,4659,4,Lifinity
2023-03-16,11565,7306,Stepn
2023-03-16,49253,1769,Raydium
2023-03-16,17844,928,Orca
2023-03-16,4,1,Mango Markets
2023-03-16,83338,2,GooseFX
2023-03-16,115,48,Serum
2023-06-19T00:00:00.000Z,227,1,GooseFX
2023-06-19T00:00:00.000Z,347,4,Lifinity
2023-06-19T00:00:00.000Z,6,1,Invariant
2023-06-19T00:00:00.000Z,418226,73,Openbook
2023-06-19T00:00:00.000Z,3,2,Mercurial
2023-06-19T00:00:00.000Z,6305,4239,Stepn
2023-06-19T00:00:00.000Z,339,9,Aldrin
2023-06-19T00:00:00.000Z,60539,1294,Raydium
2023-06-19T00:00:00.000Z,15,3,Step Finance
2023-06-19T00:00:00.000Z,1753045,6699,Jupiter Aggregator
2023-06-19T00:00:00.000Z,4,1,Cykura
2023-06-19T00:00:00.000Z,1,1,Mango Markets
2023-06-19T00:00:00.000Z,17,15,Serum
2023-06-19T00:00:00.000Z,138,6,Saber
2023-06-19T00:00:00.000Z,30427,795,Orca
2023-08-18T00:00:00.000Z,2451,3,Lifinity
2023-08-18T00:00:00.000Z,49,3,Step Finance
2023-08-18T00:00:00.000Z,47,3,Invariant
2023-08-18T00:00:00.000Z,133,6,Saber
2023-08-18T00:00:00.000Z,2,1,Mango Markets
2023-08-18T00:00:00.000Z,93703,1576,Orca
2023-08-18T00:00:00.000Z,307,140,Serum
2023-08-18T00:00:00.000Z,5993,4051,Stepn
