Mint,Collection,Name,Id,Image,Howrare Url,Rank,Attribute count,Attribute count Rarity,Gender,Gender Rarity,Type,Type Rarity,Expression,Expression Rarity,Hat,Hat Rarity,Eyes,Eyes Rarity,Clothing,Clothing Rarity,Background,Background Rarity,Hair,Hair Rarity,Mustache,Mustache Rarity,Smoking,Smoking Rarity,Smoke,Smoke Rarity,Effort,Effort Rarity,Mouth,Mouth Rarity,Hand,Hand Rarity,Glove,Glove Rarity,Back,Back Rarity,Necklace,Necklace Rarity,howrare.is Rank,trait_normalized Rank,statistical_rarity Rank
B1bDxSmkE79udarXTVnaGkRa9YqDzw7xnD2KhH5s47av,Mad Lads,Mad Lads #1841,1841,https://madlads.s3.us-west-2.amazonaws.com/images/1841.png,https://howrare.is/madlads/1841,4833,9,22.75,Male,85.74,Light,53.41,Serious,19.55,None,68.34,Blue,17.10,Bloody Dapper Coat,1.69,White,9.43,Grey Messy,4.08,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,Romeo,2.14,Brown,13.48,None,96.86,None,99.91,4833,3803,4254
F8A8mPwitix43KY6pPrPC6U2JACch2snQw6a7MaeaAyF,Mad Lads,Mad Lads #9221,9221,https://madlads.s3.us-west-2.amazonaws.com/images/9221.png,https://howrare.is/madlads/9221,4833,7,45.79,Male,85.74,Galaxy,4.00,Galaxy,3.45,None,68.34,Galaxy,4.00,Bloody Black Coat,2.06,Red,9.85,Samurai,4.23,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4833,5543,4229
AmFisPURebYwqJcnnM9mcVkH1kT8eD8GUYRRCAZacGAh,Mad Lads,Mad Lads #2230,2230,https://madlads.s3.us-west-2.amazonaws.com/images/2230.png,https://howrare.is/madlads/2230,4836,9,22.75,Male,85.74,Dark,27.93,Smile,14.84,None,68.34,Brown,16.77,Bloody Dapper Coat,1.69,Green,9.78,Grease,4.74,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,Romeo,2.14,Brown,13.48,None,96.86,None,99.91,4836,3804,3737
CjVnUmTgiuHhjg55cNLi1Gqbt3QsEvASypYxwMncWyEe,Mad Lads,Mad Lads #647,647,https://madlads.s3.us-west-2.amazonaws.com/images/647.png,https://howrare.is/madlads/647,4836,9,22.75,Male,85.74,Android,9.09,Android,8.22,None,68.34,Android,9.09,Miami Detective,2.62,Grey,9.33,Kent,4.18,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,Romeo,2.14,Brown,13.48,None,96.86,None,99.91,4836,3516,2469
sAzGXWHhVf2o4kyd8EezQ7q6fLTU87mCHMjfFNyYNmn,Mad Lads,Mad Lads #8394,8394,https://madlads.s3.us-west-2.amazonaws.com/images/8394.png,https://howrare.is/madlads/8394,4836,7,45.79,Male,85.74,Android,9.09,Android,8.22,None,68.34,Android,9.09,Black Coat,2.71,Yellow,9.28,Brown Beard,1.26,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4836,4944,5133
7KP5kKfn3Y6yFffPLEkhhgZDHqygDZMoym7WEC5fKUv7,Mad Lads,Mad Lads #1143,1143,https://madlads.s3.us-west-2.amazonaws.com/images/1143.png,https://howrare.is/madlads/1143,4839,9,22.75,Male,85.74,Dark,27.93,Shocked,13.61,Classic,1.43,Green,17.48,Bloody Tuxedo,1.93,White,9.43,None,36.51,None,95.84,Cigarette,16.86,White,19.36,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4839,3618,4264
EMGg8sunBsYDMU2eRA48FoHDN2J4Cx1LqjYTQGTtoC7y,Mad Lads,Mad Lads #5771,5771,https://madlads.s3.us-west-2.amazonaws.com/images/5771.png,https://howrare.is/madlads/5771,4839,7,45.79,Male,85.74,Galaxy,4.00,Galaxy,3.45,None,68.34,Galaxy,4.00,Dark Windsor,2.06,Violet,9.30,Soft Punk,4.42,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4839,5626,4217
BFMufBbMPappgjUoyY47uCH59RXmPV8gtHtqJqC4vpVh,Mad Lads,Mad Lads #1554,1554,https://madlads.s3.us-west-2.amazonaws.com/images/1554.png,https://howrare.is/madlads/1554,4839,9,22.75,Male,85.74,Dark,27.93,Shocked,13.61,None,68.34,Possessed,2.62,Solana Tuxedo,1.44,Grey,9.33,Grease,4.74,None,95.84,Cigarette,16.86,White,19.36,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4839,6213,4042
7s8NKKj7BfVTvvbkgrBtDLXRiH6pR7eUR2cmLeRR8mSx,Mad Lads,Mad Lads #2089,2089,https://madlads.s3.us-west-2.amazonaws.com/images/2089.png,https://howrare.is/madlads/2089,4839,7,45.79,Male,85.74,Light,53.41,Mad,8.81,None,68.34,Blue,17.10,Bloody Tuxedo,1.93,Yellow,9.28,Brown Beard,1.26,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4839,5255,6969
8jj6ipteiGC3DWiU85sYCR5TRHmiSNxAJgBs4pTgoWMa,Mad Lads,Mad Lads #8960,8960,https://madlads.s3.us-west-2.amazonaws.com/images/8960.png,https://howrare.is/madlads/8960,4839,10,8.83,Male,85.74,Android,9.09,Android,8.22,Beanie,3.11,Android,9.09,General Uniform,3.11,Green,9.78,None,36.51,None,95.84,None,82.76,White,19.36,None,95.34,None,90.51,Cigarette,3.03,Brown,13.48,None,96.86,None,99.91,4839,2829,1309
AbaU1CdXxkvmJwH5x79s1povAnN9YsMn9bfxaWJpcDzM,Mad Lads,Mad Lads #6996,6996,https://madlads.s3.us-west-2.amazonaws.com/images/6996.png,https://howrare.is/madlads/6996,4839,8,13.51,Male,85.74,Light,53.41,Van Gogh,3.55,None,68.34,Van Gogh,3.55,Three Piece,2.72,Blue,9.70,Samurai,4.23,None,95.84,None,82.76,Van Gogh,3.55,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4839,4733,4082
EySX5xDLQBUkyzDfpuzN1cgASZjtkQVK1R2yqfV3YEa1,Mad Lads,Mad Lads #7190,7190,https://madlads.s3.us-west-2.amazonaws.com/images/7190.png,https://howrare.is/madlads/7190,4839,7,45.79,Male,85.74,Light,53.41,Smile,14.84,None,68.34,Brown,16.77,Bloody Windsor,1.69,Blue,9.70,White Beard,1.30,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4839,5584,7339
7Uq1yg8Gxtxp35GKY3haH1fwWf1nCaY3W5Wat6ULKum,Mad Lads,Mad Lads #7646,7646,https://madlads.s3.us-west-2.amazonaws.com/images/7646.png,https://howrare.is/madlads/7646,4839,8,13.51,Male,85.74,Light,53.41,Van Gogh,3.55,None,68.34,Van Gogh,3.55,Black Coat,2.71,White,9.43,Buzzcut,4.31,None,95.84,None,82.76,Van Gogh,3.55,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4839,4751,4076
7K6sZAopPuPDL5VGyXmnx1HnZRRb5PYvJhfyrgvzsaww,Mad Lads,Mad Lads #6,6,https://madlads.s3.us-west-2.amazonaws.com/images/6.png,https://howrare.is/madlads/6,4847,8,13.51,Male,85.74,Dark,27.93,Albert,3.48,None,68.34,Hazel,3.48,Dapper Coat,2.93,Violet,9.30,Brown Messy,4.54,White,3.48,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4847,4293,3362
F6vHCZkWgqTzLWcFVEgWqUbZhJWg9XHXnULXQXTx8qxG,Mad Lads,Mad Lads #7498,7498,https://madlads.s3.us-west-2.amazonaws.com/images/7498.png,https://howrare.is/madlads/7498,4847,9,22.75,Male,85.74,Dark,27.93,Serious,19.55,None,68.34,Blue,17.10,Dark Three Piece,2.38,Blue,9.70,Samurai,4.23,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,Broomhandle,1.59,Brown,13.48,None,96.86,None,99.91,4847,2838,3921
uojNNFYLK7TNs7hmc1SaFY8Rha8LgnhEnv4YQCdMZH8,Mad Lads,Mad Lads #7986,7986,https://madlads.s3.us-west-2.amazonaws.com/images/7986.png,https://howrare.is/madlads/7986,4847,7,45.79,Male,85.74,Galaxy,4.00,Galaxy,3.45,None,68.34,Galaxy,4.00,Detective,2.17,Yellow,9.28,Punk,4.01,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4847,5436,4197
AY1zonABsZ96kLY1NGSCWgBdETiSV9hPEsW6SbgAUHKx,Mad Lads,Mad Lads #9741,9741,https://madlads.s3.us-west-2.amazonaws.com/images/9741.png,https://howrare.is/madlads/9741,4847,10,8.83,Male,85.74,Dark,27.93,Joy,15.37,None,68.34,Closed,15.98,Bloody Windsor,1.69,Blue,9.70,Kent,4.18,None,95.84,None,82.76,White,19.36,None,95.34,None,90.51,Cigarette,3.03,Brown,13.48,None,96.86,None,99.91,4847,3993,2874
GVHDMQaEzdkyhn8FjrvYUA7TcfDQBE96ewLiJDBS7EcS,Mad Lads,Mad Lads #7763,7763,https://madlads.s3.us-west-2.amazonaws.com/images/7763.png,https://howrare.is/madlads/7763,4851,8,13.51,Male,85.74,Light,53.41,Albert,3.48,None,68.34,Hazel,3.48,Dapper Coat,2.93,Pink,9.54,Kent,4.18,White,3.48,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4851,4309,3877
7T1X9bP58Ji4ApAbB7fmxL7Cvy7Sw2sbZT1DbK6VY9x6,Mad Lads,Mad Lads #9152,9152,https://madlads.s3.us-west-2.amazonaws.com/images/9152.png,https://howrare.is/madlads/9152,4851,7,45.79,Male,85.74,Light,53.41,Serious,19.55,None,68.34,Blue,17.10,Bomber,1.66,Yellow,9.28,White Beard,1.30,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4851,5638,7622
Euv4LgX6LWSjmyShcW1pdQFtNVhHbc6Yptup5VqC2b4E,Mad Lads,Mad Lads #4128,4128,https://madlads.s3.us-west-2.amazonaws.com/images/4128.png,https://howrare.is/madlads/4128,4853,7,45.79,Male,85.74,Galaxy,4.00,Galaxy,3.45,None,68.34,Galaxy,4.00,Pablo,2.03,Blue,9.70,Brown Messy,4.54,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4853,5687,4255
4Eqg8nuK1UPKPkvtHAdHK4LA5Y1TYjRAhQ4D8zzwSJBx,Mad Lads,Mad Lads #5184,5184,https://madlads.s3.us-west-2.amazonaws.com/images/5184.png,https://howrare.is/madlads/5184,4853,7,45.79,Male,85.74,Light,53.41,Smile,14.84,None,68.34,Green,17.48,Classic,0.88,White,9.43,Pompadour,4.47,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4853,8265,8139
7EzmXW5q6feMdtzvVDHBndknP7QjcXyU5L3zZoCLAnWd,Mad Lads,Mad Lads #9173,9173,https://madlads.s3.us-west-2.amazonaws.com/images/9173.png,https://howrare.is/madlads/9173,4853,7,45.79,Male,85.74,Light,53.41,Smile,14.84,None,68.34,Brown,16.77,Classic,0.88,Grey,9.33,Brown Messy,4.54,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4853,8271,8080
DfED7ekjcgMRtRNC5QQwqaCS5ev9BLSdp3cDQgtw5nCT,Mad Lads,Mad Lads #4938,4938,https://madlads.s3.us-west-2.amazonaws.com/images/4938.png,https://howrare.is/madlads/4938,4856,7,45.79,Male,85.74,Light,53.41,Mad,8.81,None,68.34,Blue,17.10,Pablo,2.03,Purple,9.67,Blond Beard,1.22,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4856,5178,7014
C4Wzmn4Jik3EcxNwzC5PM5eHCaewGJy4NMRmaAXPkP2V,Mad Lads,Mad Lads #1635,1635,https://madlads.s3.us-west-2.amazonaws.com/images/1635.png,https://howrare.is/madlads/1635,4856,9,22.75,Male,85.74,Light,53.41,Serious,19.55,None,68.34,Green,17.48,Fancy Overall,2.26,Orange,9.44,Soft Punk,4.42,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,Broomhandle,1.59,Brown,13.48,None,96.86,None,99.91,4856,2895,4317
Dv8V6MYdoSPu4r7UBm6S1jX2wr4xZrbAKUoa6xXbKV1D,Mad Lads,Mad Lads #5353,5353,https://madlads.s3.us-west-2.amazonaws.com/images/5353.png,https://howrare.is/madlads/5353,4856,7,45.79,Male,85.74,Light,53.41,Mad,8.81,None,68.34,Green,17.48,Pablo,2.03,Pink,9.54,Blond Beard,1.22,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4856,5185,7021
3stP1mPR8QLqG9GXtHz29GzQPGFyUUMzUFXNso6ViiiL,Mad Lads,Mad Lads #5956,5956,https://madlads.s3.us-west-2.amazonaws.com/images/5956.png,https://howrare.is/madlads/5956,4856,7,45.79,Male,85.74,Dark,27.93,Serious,19.55,None,68.34,Green,17.48,Classic,0.88,Yellow,9.28,Brown Messy,4.54,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4856,8243,7608
9bjUt1ziL68DLsFDfhY8hDuZ9e9hrFjv6kJdsgxPNGRu,Mad Lads,Mad Lads #1395,1395,https://madlads.s3.us-west-2.amazonaws.com/images/1395.png,https://howrare.is/madlads/1395,4856,7,45.79,Male,85.74,Galaxy,4.00,Galaxy,3.45,None,68.34,Galaxy,4.00,Bloody Black Coat,2.06,Orange,9.44,Pompadour,4.47,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4856,5656,4234
EZMBA2toLL7nxyDF6XPpjMnnw3RoLoTzVXxLeES6UtVX,Mad Lads,Mad Lads #6464,6464,https://madlads.s3.us-west-2.amazonaws.com/images/6464.png,https://howrare.is/madlads/6464,4856,8,13.51,Male,85.74,Light,53.41,Serious,19.55,None,68.34,Possessed,2.62,Buster,2.55,White,9.43,Brown Messy,4.54,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,Backpack,2.55,None,99.91,4856,3811,4517
DrGpYnDKosKdL6aYhNMpGTfRnuVsf2eafuRxz9xLSEGJ,Mad Lads,Mad Lads #9549,9549,https://madlads.s3.us-west-2.amazonaws.com/images/9549.png,https://howrare.is/madlads/9549,4856,8,13.51,Male,85.74,Light,53.41,Albert,3.48,None,68.34,Hazel,3.48,Dapper Coat,2.93,Violet,9.30,French Crop,4.27,White,3.48,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4856,4318,3874
7f1yZenYZyWym6NqFFhVsTVVK6E4pXWgWiwM7rXFtJRJ,Mad Lads,Mad Lads #8323,8323,https://madlads.s3.us-west-2.amazonaws.com/images/8323.png,https://howrare.is/madlads/8323,4856,7,45.79,Male,85.74,Light,53.41,Serious,19.55,None,68.34,Green,17.48,Bomber,1.66,Violet,9.30,White Beard,1.30,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4856,5644,7647
AHb8PL51XGWi2qpUCmrV7CAbyGWqUU4UX6twvsKYsnhP,Mad Lads,Mad Lads #776,776,https://madlads.s3.us-west-2.amazonaws.com/images/776.png,https://howrare.is/madlads/776,4864,7,45.79,Male,85.74,Light,53.41,Mad,8.81,None,68.34,Blue,17.10,Pablo,2.03,Blue,9.70,Blond Beard,1.22,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4864,5178,7019
7TREwA4HTAcZbNfyHw2dLj2tC5qr8v7BceRDdYfHxskF,Mad Lads,Mad Lads #568,568,https://madlads.s3.us-west-2.amazonaws.com/images/568.png,https://howrare.is/madlads/568,4864,9,22.75,Male,85.74,Light,53.41,Shocked,13.61,None,68.34,Brown,16.77,Winter Battlegear,1.54,Orange,9.44,Pompadour,4.47,None,95.84,Cigarette,16.86,Coral,2.41,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4864,4380,4303
F5Sto5n6i4sYNTNKLDvXSSaBXUXDtzUcvhfonF1cekV2,Mad Lads,Mad Lads #382,382,https://madlads.s3.us-west-2.amazonaws.com/images/382.png,https://howrare.is/madlads/382,4864,10,8.83,Male,85.74,Dark,27.93,Joy,15.37,Anchor Homburg,3.54,Closed,15.98,Bloody Tuxedo,1.93,Purple,9.67,None,36.51,None,95.84,None,82.76,White,19.36,None,95.34,None,90.51,Cigar,2.91,Brown,13.48,None,96.86,None,99.91,4864,3472,2567
9KU4kXQBAMVYR2HoHWXk1dSbn67VkyHTCrD6RKTBiqLz,Mad Lads,Mad Lads #7342,7342,https://madlads.s3.us-west-2.amazonaws.com/images/7342.png,https://howrare.is/madlads/7342,4864,7,45.79,Male,85.74,Android,9.09,Android,8.22,None,68.34,Android,9.09,Black Coat,2.71,Green,9.78,Brown Beard,1.26,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4864,4946,5183
3geLbnqkusWQCKNK7YoN3M4252U3QiLHwcQukg9Tct4p,Mad Lads,Mad Lads #4219,4219,https://madlads.s3.us-west-2.amazonaws.com/images/4219.png,https://howrare.is/madlads/4219,4868,7,45.79,Male,85.74,Galaxy,4.00,Galaxy,3.45,None,68.34,Galaxy,4.00,Bloody Black Coat,2.06,Purple,9.67,Pompadour,4.47,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4868,5661,4251
77DZbzV6waCgcQpLikXxtCb1ixDx47oB4XLdvgPUfueb,Mad Lads,Mad Lads #1403,1403,https://madlads.s3.us-west-2.amazonaws.com/images/1403.png,https://howrare.is/madlads/1403,4868,10,8.83,Male,85.74,Light,53.41,Serious,19.55,None,68.34,Blue,17.10,Bloody Three Piece,1.60,Red,9.85,Pompadour,4.47,None,95.84,None,82.76,White,19.36,None,95.34,None,90.51,Cigar,2.91,Brown,13.48,None,96.86,None,99.91,4868,4052,3566
49DDDcAa5ySRmW1V8heLxH1m7mpxvLq8Kk9tx32ag3bC,Mad Lads,Mad Lads #3120,3120,https://madlads.s3.us-west-2.amazonaws.com/images/3120.png,https://howrare.is/madlads/3120,4870,7,45.79,Male,85.74,Galaxy,4.00,Galaxy,3.45,Gambler,3.22,Galaxy,4.00,Miami Detective,2.62,Violet,9.30,None,36.51,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4870,4525,3741
4Q7VBtB1xVuS33kPqVoZvQYMqbxPPcC5Vp9Yar2eLzY9,Mad Lads,Mad Lads #284,284,https://madlads.s3.us-west-2.amazonaws.com/images/284.png,https://howrare.is/madlads/284,4870,7,45.79,Male,85.74,Android,9.09,Android,8.22,None,68.34,Android,9.09,Three Piece,2.72,Red,9.85,Brown Beard,1.26,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4870,4947,5187
2ZZuZZZEbLfUdoNiq1u8SkEoPCrbWjGNJbxYRWYX2jLL,Mad Lads,Mad Lads #4054,4054,https://madlads.s3.us-west-2.amazonaws.com/images/4054.png,https://howrare.is/madlads/4054,4870,7,45.79,Male,85.74,Android,9.09,Android,8.22,None,68.34,Android,9.09,Dapper Coat,2.93,Green,9.78,Blond Beard,1.22,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4870,4883,5216
Aa3RwqsNfgNV8Jsk2gMCNwVozH4f85TPWzSdhBeLZqAQ,Mad Lads,Mad Lads #9267,9267,https://madlads.s3.us-west-2.amazonaws.com/images/9267.png,https://howrare.is/madlads/9267,4870,10,8.83,Male,85.74,Light,53.41,Smile,14.84,None,68.34,Blue,17.10,Ace,1.69,Orange,9.44,Punk,4.01,None,95.84,None,82.76,White,19.36,None,95.34,None,90.51,Cigarette,3.03,Brown,13.48,None,96.86,None,99.91,4870,4048,3302
7J7VE7GFKNu3KDu2ND5gUAcwG6JkUVTTXuSLnoY6EB52,Mad Lads,Mad Lads #2759,2759,https://madlads.s3.us-west-2.amazonaws.com/images/2759.png,https://howrare.is/madlads/2759,4874,9,22.75,Male,85.74,Light,53.41,Shocked,13.61,Anchor Trilby,2.03,Green,17.48,Tattoo Lads Jersey,1.36,Pink,9.54,None,36.51,None,95.84,Cigarette,16.86,White,19.36,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4874,4415,4645
74aGoeuQz42PZSVdaeFopaHhQkRKD52h3xh3eFJssaKK,Mad Lads,Mad Lads #1164,1164,https://madlads.s3.us-west-2.amazonaws.com/images/1164.png,https://howrare.is/madlads/1164,4874,7,45.79,Male,85.74,Light,53.41,Mad,8.81,None,68.34,Blue,17.10,Tattoo,1.94,Blue,9.70,Brown Beard,1.26,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4874,5268,7004
FsLQ7izA4QmLuPqJ1UXxLcWEz2upi5J4Lnz3vHm84fHG,Mad Lads,Mad Lads #1197,1197,https://madlads.s3.us-west-2.amazonaws.com/images/1197.png,https://howrare.is/madlads/1197,4874,9,22.75,Male,85.74,Light,53.41,Joy,15.37,Plaid Beret,3.21,Closed,15.98,General Uniform,3.11,White,9.43,None,36.51,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,Broomhandle,1.59,Brown,13.48,None,96.86,None,99.91,4874,2522,3646
3fgzc5dz2xnp4s1c6LCSiaoep7zRTGeuMAJswAjDZy4X,Mad Lads,Mad Lads #1634,1634,https://madlads.s3.us-west-2.amazonaws.com/images/1634.png,https://howrare.is/madlads/1634,4874,8,13.51,Male,85.74,Light,53.41,Albert,3.48,None,68.34,Hazel,3.48,Dapper Coat,2.93,White,9.43,Buzzcut,4.31,White,3.48,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4874,4324,3891
FD7tLCt8RcrDVP9aP7LV8jSXtuch4zQrngXgUPK32uLL,Mad Lads,Mad Lads #6982,6982,https://madlads.s3.us-west-2.amazonaws.com/images/6982.png,https://howrare.is/madlads/6982,4874,10,8.83,Male,85.74,Dark,27.93,Smile,14.84,Plaid Beret,3.21,Green,17.48,Metal,2.05,Pink,9.54,None,36.51,None,95.84,None,82.76,White,19.36,None,95.34,None,90.51,Cigar,2.91,Brown,13.48,None,96.86,None,99.91,4874,3422,2568
37f4VNszERiAw1xWNp2kRsWdKztvJtHnNsuPWiLTQfna,Mad Lads,Mad Lads #196,196,https://madlads.s3.us-west-2.amazonaws.com/images/196.png,https://howrare.is/madlads/196,4879,9,22.75,Male,85.74,Dark,27.93,Smile,14.84,None,68.34,Green,17.48,General Uniform,3.11,Red,9.85,Grease,4.74,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,Jericho,1.36,Brown,13.48,None,96.86,None,99.91,4879,2631,3915
MSpqj8dk5YSkwTwdfLPuEUy8rbcQ3i2jZP1cgJNqaox,Mad Lads,Mad Lads #5477,5477,https://madlads.s3.us-west-2.amazonaws.com/images/5477.png,https://howrare.is/madlads/5477,4879,9,22.75,Male,85.74,Dark,27.93,Serious,19.55,None,68.34,Brown,16.77,Bloody Pinstripes,1.57,Grey,9.33,Samurai,4.23,None,95.84,Cigarette,16.86,Coral,2.41,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4879,4354,4108
6ASoHD8ny9YsFiWkBMqHokYe7BBpnqVjbGcca2WNm2Wz,Mad Lads,Mad Lads #7504,7504,https://madlads.s3.us-west-2.amazonaws.com/images/7504.png,https://howrare.is/madlads/7504,4879,10,8.83,Male,85.74,Dark,27.93,Joy,15.37,Plaid Beret,3.21,Closed,15.98,Bloody Black Coat,2.06,Blue,9.70,None,36.51,None,95.84,None,82.76,White,19.36,None,95.34,None,90.51,Cigar,2.91,Brown,13.48,None,96.86,None,99.91,4879,3420,2554
Agndtup28J5YWXDrHEsdp5yPFky8Sqv95SAmcFts5HUd,Mad Lads,Mad Lads #2223,2223,https://madlads.s3.us-west-2.amazonaws.com/images/2223.png,https://howrare.is/madlads/2223,4882,10,8.83,Male,85.74,Light,53.41,Joy,15.37,Homburg,3.44,Closed,15.98,Bloody Tuxedo,1.93,Grey,9.33,None,36.51,None,95.84,None,82.76,White,19.36,None,95.34,None,90.51,Cigar,2.91,Brown,13.48,None,96.86,None,99.91,4882,3482,2815
B8tmniVpqVGZAEWkNMEKH1WpueVXeRcBxEaN3ioNQNRa,Mad Lads,Mad Lads #3882,3882,https://madlads.s3.us-west-2.amazonaws.com/images/3882.png,https://howrare.is/madlads/3882,4883,9,22.75,Male,85.74,Dark,27.93,Smile,14.84,None,68.34,Blue,17.10,Miami Detective,2.62,Red,9.85,Aviator,3.99,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,Broomhandle,1.59,Brown,13.48,None,96.86,None,99.91,4883,2817,3735
CnJuxSGdgmNWjKWXEKjwmsxA7JFWDyS44skdWYxxHeAY,Mad Lads,Mad Lads #5369,5369,https://madlads.s3.us-west-2.amazonaws.com/images/5369.png,https://howrare.is/madlads/5369,4883,7,45.79,Male,85.74,Light,53.41,Mad,8.81,Classic,1.43,Brown,16.77,Bloody Windsor,1.69,Purple,9.67,None,36.51,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4883,3936,6651
Phyd3smabsMQsK46WAvBtoYjqkLNmvFqwPJAyNMEswd,Mad Lads,Mad Lads #4464,4464,https://madlads.s3.us-west-2.amazonaws.com/images/4464.png,https://howrare.is/madlads/4464,4883,10,8.83,Male,85.74,Light,53.41,Joy,15.37,None,68.34,Closed,15.98,Ace,1.69,Red,9.85,French Crop,4.27,None,95.84,None,82.76,White,19.36,None,95.34,None,90.51,Cigar,2.91,Brown,13.48,None,96.86,None,99.91,4883,3992,3326
6SaVZqQiyHdbd3MBVtTRvGavAHYW2GRhhgbnVvf4rHQX,Mad Lads,Mad Lads #1663,1663,https://madlads.s3.us-west-2.amazonaws.com/images/1663.png,https://howrare.is/madlads/1663,4883,9,22.75,Male,85.74,Dark,27.93,Serious,19.55,Anchor Trilby,2.03,Green,17.48,Tattoo Lads Jersey,1.36,Violet,9.30,None,36.51,None,95.84,Cigarette,16.86,White,19.36,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4883,4385,4468
6W7yY6k6MtgK6VtEoM5CmXgjp3fLuN7SYghCVd13CYnv,Mad Lads,Mad Lads #2105,2105,https://madlads.s3.us-west-2.amazonaws.com/images/2105.png,https://howrare.is/madlads/2105,4887,8,13.51,Male,85.74,Light,53.41,Van Gogh,3.55,None,68.34,Van Gogh,3.55,Three Piece,2.72,Yellow,9.28,Brown Messy,4.54,None,95.84,None,82.76,Van Gogh,3.55,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4887,4784,4099
4tkbvqBWXGFC91rzSG5y59JLrNuE3PDAPq6kWyVtmeH7,Mad Lads,Mad Lads #4701,4701,https://madlads.s3.us-west-2.amazonaws.com/images/4701.png,https://howrare.is/madlads/4701,4887,8,13.51,Male,85.74,Light,53.41,Albert,3.48,None,68.34,Hazel,3.48,Dapper Coat,2.93,Violet,9.30,Soft Punk,4.42,White,3.48,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,4887,4333,3907
